"","price","floors","waterfront","view","condition","sqft_basement","lat","long","sqft_lot15","city","room_avg_sqft","house_age","renovated"
"15662",447000,2,"0",0,3,0,47.682,-122.035,3064,"Redmond",253.846153846154,12,"0"
"15663",205000,1,"0",0,4,0,47.3325,-122.321,7840,"Federal Way",236,48,"0"
"15664",191000,1,"0",0,4,0,47.3266,-122.348,8775,"Federal Way",145.454545454545,56,"0"
"15665",350000,1,"0",0,3,0,47.5088,-122.371,8040,"Seattle",301.052631578947,32,"0"
"15666",789888,2,"0",0,3,890,47.5463,-122.192,9920,"Bellevue",253.684210526316,14,"0"
"15667",443000,1,"0",0,3,240,47.7297,-122.327,9064,"Seattle",245,67,"0"
"15668",695000,2,"0",0,3,870,47.7339,-122.36,8100,"Seattle",312.941176470588,15,"0"
"15669",560000,1.5,"0",0,4,0,47.6583,-122.344,3956,"Seattle",197.142857142857,109,"0"
"15670",550000,1,"0",0,4,600,47.6727,-122.395,5000,"Seattle",140.869565217391,92,"0"
"15671",850000,2,"0",0,3,0,47.7112,-122.033,6750,"Redmond",610.909090909091,11,"0"
"15672",352750,1,"0",0,4,910,47.4672,-122.175,8016,"Renton",175.483870967742,38,"0"
"15673",550000,2,"0",0,3,0,47.7385,-121.965,10114,"Duvall",385.333333333333,14,"0"
"15674",774900,1.5,"0",0,3,0,47.6075,-122.295,4255,"Seattle",250,112,"0"
"15675",250000,1,"0",0,5,0,47.4914,-122.186,8053,"Renton",202,71,"0"
"15676",250000,1,"0",0,3,0,47.7037,-122.32,5376,"Seattle",200,72,"0"
"15677",307700,1,"0",0,4,720,47.3984,-122.301,11325,"Seattle",152.727272727273,53,"0"
"15678",665000,1,"0",0,4,350,47.6524,-122.404,5102,"Seattle",260,62,"0"
"15679",375000,2,"0",0,3,0,47.5337,-121.867,4259,"Snoqualmie",280,16,"0"
"15680",420000,2,"0",0,3,0,47.3018,-122.342,11205,"Federal Way",448,25,"0"
"15681",148000,1,"0",0,3,0,47.5329,-122.348,4200,"Seattle",157.5,85,"0"
"15682",707000,2,"0",0,3,0,47.6364,-122.351,3600,"Seattle",360,96,"0"
"15683",399000,1,"0",0,4,150,47.5392,-122.39,4500,"Seattle",168,91,"0"
"15684",4e+05,1,"0",0,4,0,47.593,-122.165,12196,"Bellevue",260,72,"0"
"15685",463000,1,"0",0,4,0,47.5974,-122.149,7700,"Bellevue",250,60,"0"
"15686",6e+05,1,"0",1,4,670,47.4947,-122.369,10907,"Seattle",172,57,"0"
"15687",980000,2,"0",0,3,890,47.6322,-122.203,9000,"Bellevue",255.135135135135,71,"1"
"15688",715000,2,"0",0,3,0,47.6378,-122.065,6866,"Sammamish",342.666666666667,17,"0"
"15689",240000,1,"0",0,4,440,47.3748,-122.18,7875,"Kent",170.434782608696,35,"0"
"15690",455000,1,"0",0,5,1060,47.7675,-122.226,9600,"Bothell",151.428571428571,47,"0"
"15691",675000,2,"0",0,3,0,47.6862,-122.093,5026,"Redmond",405.925925925926,11,"0"
"15692",283500,1,"0",0,3,0,47.3787,-122.323,6258,"Seattle",217.391304347826,30,"0"
"15693",235000,1.5,"0",0,3,890,47.5158,-122.267,5010,"Seattle",315,98,"0"
"15694",353000,1,"0",0,3,0,47.7312,-122.3,8499,"Seattle",215,66,"0"
"15695",747500,2,"0",0,4,0,47.5303,-122.143,10754,"Renton",374.666666666667,22,"0"
"15696",341000,1,"0",0,3,0,47.5753,-122.303,4000,"Seattle",260,101,"0"
"15697",182000,1,"0",0,2,0,47.4772,-122.269,10324,"Seattle",232,65,"0"
"15698",250000,2,"0",0,3,0,47.349,-122.024,3008,"Maple Valley",245,12,"0"
"15699",655000,2,"0",3,3,680,47.6947,-122.19,9474,"Kirkland",196.470588235294,21,"0"
"15700",405000,1,"0",0,4,0,47.7575,-122.352,7800,"Seattle",265.6,54,"0"
"15701",390000,1,"0",0,3,920,47.6192,-122.055,9600,"Sammamish",162.962962962963,40,"0"
"15702",275400,1,"0",0,3,0,47.737,-122.3,8180,"Seattle",222.5,68,"0"
"15703",791000,2,"0",0,3,620,47.6812,-122.196,5500,"Kirkland",289.6,26,"0"
"15704",424500,1,"0",0,3,0,47.6981,-122.127,7280,"Redmond",253.913043478261,36,"0"
"15705",430000,1,"0",0,4,0,47.5718,-122.395,6572,"Seattle",196,65,"0"
"15706",163000,1,"0",0,3,0,47.4051,-122.296,7506,"Seattle",250,53,"0"
"15707",1028950,2,"0",0,3,810,47.6115,-122.287,5165,"Seattle",202.162162162162,105,"1"
"15708",325000,1,"0",0,4,520,47.4484,-122.194,9081,"Renton",224.347826086957,32,"0"
"15709",315000,2,"0",0,3,0,47.3538,-122.025,4698,"Maple Valley",245.882352941176,17,"0"
"15710",227000,1,"0",0,3,0,47.508,-122.358,8636,"Seattle",186.666666666667,44,"0"
"15711",179000,1.5,"0",0,3,380,47.4963,-122.318,8417,"Seattle",208.888888888889,115,"0"
"15712",276000,1,"0",0,3,50,47.5702,-122.287,1719,"Seattle",205,11,"0"
"15713",335000,1.5,"0",0,4,1320,47.3103,-122.006,8611,"Black Diamond",283.076923076923,47,"0"
"15714",430000,1,"0",0,3,750,47.7661,-122.262,12000,"Kenmore",266.666666666667,34,"0"
"15715",266490,2,"0",0,3,0,47.3715,-122.126,4465,"Kent",278.461538461538,11,"0"
"15716",635500,1,"0",0,3,660,47.6789,-122.351,4356,"Seattle",166.666666666667,76,"1"
"15717",885000,2,"0",0,4,0,47.5633,-122.111,12530,"Bellevue",443.076923076923,29,"0"
"15718",352500,1,"0",0,4,0,47.7628,-122.354,8400,"Seattle",294,62,"0"
"15719",450000,2,"0",0,3,0,47.6012,-122.141,7668,"Bellevue",224.615384615385,32,"0"
"15720",1050000,1,"0",4,3,1150,47.5497,-122.396,8178,"Seattle",212.8,48,"1"
"15721",476000,3,"0",0,3,0,47.6543,-122.356,1267,"Seattle",217.142857142857,16,"0"
"15722",375000,2,"0",0,3,0,47.3738,-122.042,6996,"Maple Valley",281.538461538462,25,"0"
"15723",600600,2,"0",0,3,0,47.4349,-122.328,7425,"Seattle",365.882352941176,1,"0"
"15724",567000,1,"0",2,4,1200,47.7158,-122.366,15186,"Seattle",211.851851851852,67,"0"
"15725",650000,1,"0",0,3,920,47.7061,-122.163,12000,"Redmond",217.777777777778,36,"0"
"15726",190000,1,"0",0,4,0,47.5094,-122.182,9010,"Renton",218.75,72,"0"
"15727",685000,1,"0",0,3,730,47.6691,-122.36,6343,"Seattle",295,36,"0"
"15728",252000,2,"0",0,4,0,47.3128,-122.351,7210,"Federal Way",256.666666666667,31,"0"
"15729",512500,2,"0",0,4,0,47.7682,-122.261,6900,"Kenmore",303.448275862069,40,"0"
"15730",423800,2,"0",0,3,0,47.542,-122.176,8425,"Bellevue",298.461538461538,50,"0"
"15731",460000,2,"0",0,4,0,47.5429,-122.188,2526,"Bellevue",232.48,29,"0"
"15732",434000,2,"0",0,3,0,47.7155,-122.218,3331,"Kirkland",271.111111111111,24,"0"
"15733",244000,1,"0",0,3,1000,47.4816,-122.233,10500,"Seattle",200,67,"0"
"15734",348125,1.5,"0",0,3,0,47.7719,-122.337,8433,"Seattle",280,62,"0"
"15735",230000,1,"0",0,4,0,47.2898,-122.251,10000,"Auburn",278,55,"0"
"15736",450000,1,"0",0,4,0,47.4861,-121.786,12160,"North Bend",280,48,"0"
"15737",393000,1,"0",0,4,910,47.5547,-122.299,5628,"Seattle",113.75,45,"0"
"15738",517000,1,"0",0,4,0,47.6619,-122.343,4000,"Seattle",285,90,"0"
"15739",4e+05,1,"0",0,3,0,47.6736,-122.167,10200,"Kirkland",212,46,"0"
"15740",205950,1,"0",0,4,0,47.3776,-122.315,11963,"Seattle",194,45,"0"
"15741",209000,1.5,"0",0,3,0,47.202,-121.994,5184,"Enumclaw",264,103,"1"
"15742",430000,1,"0",0,4,780,47.7274,-122.305,6356,"Seattle",164.444444444444,68,"0"
"15743",534000,1.5,"0",0,4,780,47.6698,-122.3,3750,"Seattle",186.666666666667,89,"0"
"15744",735000,1.5,"0",0,5,720,47.678,-122.311,4182,"Seattle",206.25,99,"0"
"15745",475000,1,"0",0,3,580,47.7219,-122.109,8248,"Redmond",191.724137931034,32,"0"
"15746",325000,1,"0",0,4,1090,47.5158,-122.281,7200,"Seattle",189.565217391304,54,"0"
"15747",279000,1,"0",0,4,850,47.4045,-122.174,7140,"Kent",171.612903225806,28,"0"
"15748",350000,1,"0",0,3,0,47.5753,-122.017,6198,"Issaquah",240,27,"0"
"15749",660000,2,"0",0,3,0,47.6316,-122.05,12350,"Sammamish",438.620689655172,37,"0"
"15750",324950,1,"0",1,4,0,47.3973,-122.312,9940,"Seattle",365.111111111111,61,"0"
"15751",5e+05,1,"0",0,3,0,47.7309,-122.332,7816,"Seattle",218.571428571429,60,"0"
"15752",187300,1,"0",0,3,460,47.4982,-122.348,6410,"Seattle",212.5,65,"0"
"15753",345600,2.5,"0",0,3,0,47.6059,-122.31,5120,"Seattle",294.736842105263,112,"1"
"15754",4e+05,1,"0",0,3,0,47.5978,-122.116,8357,"Bellevue",274.545454545455,56,"0"
"15755",935000,2,"0",0,3,0,47.6811,-122.288,5191,"Seattle",300,6,"0"
"15756",374000,1,"0",0,5,1080,47.492,-122.166,4800,"Renton",168.888888888889,52,"0"
"15757",257500,1,"0",0,5,0,47.4865,-122.238,9636,"Seattle",216.666666666667,34,"0"
"15758",1003000,2,"0",0,5,600,47.6304,-122.309,4800,"Seattle",217.333333333333,109,"0"
"15759",216500,1,"0",0,4,0,47.3785,-122.32,4680,"Seattle",292.631578947368,35,"0"
"15760",360000,2,"0",0,3,0,47.4318,-122.286,7290,"Seattle",426.666666666667,8,"0"
"15761",699999,1,"0",0,4,0,47.6239,-122.297,4000,"Seattle",261.052631578947,47,"0"
"15762",464950,1,"0",0,3,0,47.5106,-122.365,9719,"Seattle",365,21,"0"
"15763",930000,2,"0",0,3,800,47.6636,-122.326,4080,"Seattle",253.793103448276,103,"1"
"15764",727500,1.5,"0",3,3,720,47.5829,-122.382,5000,"Seattle",323.333333333333,105,"0"
"15765",325000,1,"0",0,3,0,47.7254,-122.31,9500,"Seattle",247.407407407407,39,"0"
"15766",695000,2,"0",0,3,1000,47.695,-122.399,6581,"Seattle",286.896551724138,31,"0"
"15767",585000,1,"0",0,3,1330,47.734,-122.182,10120,"Kirkland",201.290322580645,42,"0"
"15768",319000,1,"0",2,3,600,47.4516,-122.267,13502,"Seattle",192,52,"0"
"15769",359000,1.5,"0",0,4,0,47.4663,-122.359,9500,"Seattle",250.322580645161,62,"0"
"15770",390000,1.5,"0",0,4,0,47.4663,-122.359,9500,"Seattle",250.322580645161,62,"0"
"15771",374500,1,"0",0,5,0,47.7619,-122.162,9250,"Woodinville",192,46,"0"
"15772",9e+05,2,"0",0,3,700,47.6278,-122.292,5000,"Seattle",249.230769230769,108,"1"
"15773",6e+05,1,"0",0,3,840,47.7,-122.287,8204,"Seattle",181.176470588235,58,"0"
"15774",512500,1.5,"0",0,5,0,47.5746,-122.311,4240,"Seattle",240,99,"0"
"15775",589000,2,"0",0,3,0,47.539,-122.07,4500,"Issaquah",356.923076923077,12,"0"
"15776",539950,3,"0",0,3,0,47.6987,-122.365,5000,"Seattle",204.615384615385,1,"0"
"15777",218250,1,"0",0,3,300,47.305,-122.371,7300,"Federal Way",194,48,"0"
"15778",675000,2,"0",2,3,670,47.7709,-122.39,6000,"Seattle",221.176470588235,18,"0"
"15779",338000,2,"0",0,3,0,47.4484,-121.772,9752,"North Bend",232.5,35,"0"
"15780",231750,1,"0",0,3,0,47.4292,-122.152,9515,"Renton",204,34,"0"
"15781",263000,1,"0",0,5,580,47.2989,-122.38,7208,"Federal Way",161.290322580645,36,"0"
"15782",279950,1,"0",0,4,360,47.3855,-122.302,7200,"Seattle",210.909090909091,25,"0"
"15783",395000,1.5,"0",0,4,0,47.6832,-122.304,4930,"Seattle",196.363636363636,95,"0"
"15784",252500,1,"0",0,3,0,47.2909,-122.352,6086,"Federal Way",316.666666666667,24,"0"
"15785",205000,1,"0",0,3,0,47.2769,-122.264,14482,"Auburn",274,46,"0"
"15786",654000,1,"0",0,4,1320,47.6233,-122.102,9077,"Bellevue",192.941176470588,50,"0"
"15787",7e+05,2,"0",0,3,0,47.6869,-122.187,8888,"Kirkland",336.923076923077,11,"0"
"15788",306000,1,"0",0,5,400,47.7175,-122.292,1926,"Seattle",168.421052631579,59,"0"
"15789",270000,2,"0",0,3,0,47.3352,-122.052,5250,"Kent",273.846153846154,5,"0"
"15790",340000,2,"0",0,4,0,47.3314,-122.202,10810,"Auburn",420.8,27,"0"
"15791",435000,1,"0",3,3,1000,47.5698,-122.375,4000,"Seattle",191.111111111111,56,"0"
"15792",690000,2,"0",0,3,0,47.5225,-122.156,6029,"Renton",370.666666666667,12,"0"
"15793",720000,2,"0",0,3,540,47.683,-122.187,7680,"Kirkland",281.333333333333,27,"0"
"15794",403000,1,"0",0,3,450,47.6923,-122.095,13020,"Redmond",222.4,35,"0"
"15795",440000,1,"0",0,5,530,47.7382,-122.182,7520,"Bothell",152.592592592593,43,"0"
"15796",178500,1,"0",0,5,0,47.3864,-122.287,7952,"Kent",240,54,"0"
"15797",270000,1,"0",0,3,0,47.2089,-122.003,8350,"Enumclaw",253.333333333333,47,"1"
"15798",129888,1,"0",0,3,0,47.479,-122.339,9900,"Seattle",177.5,72,"0"
"15799",260000,1,"0",0,3,0,47.3657,-122.047,7800,"Maple Valley",236.521739130435,28,"0"
"15800",339950,2,"0",0,4,0,47.3604,-122.091,8190,"Kent",351.764705882353,25,"0"
"15801",550000,1,"0",0,5,0,47.5531,-122.181,9220,"Bellevue",305,56,"0"
"15802",675000,2,"0",0,3,0,47.5814,-122.05,12927,"Sammamish",293.714285714286,28,"0"
"15803",981000,2,"0",1,3,830,47.6339,-122.09,12736,"Redmond",262.068965517241,31,"0"
"15804",168000,1.5,"0",0,4,0,47.2749,-122.252,9600,"Auburn",230,102,"1"
"15805",320000,1,"0",0,3,0,47.4444,-121.762,9790,"North Bend",252,45,"1"
"15806",372000,1,"0",0,3,1030,47.524,-122.359,5120,"Seattle",211.666666666667,56,"0"
"15807",391500,2,"0",0,3,0,47.4876,-121.8,10343,"North Bend",295.384615384615,22,"0"
"15808",390000,1.5,"0",0,3,0,47.5275,-122.381,4961,"Seattle",270,71,"0"
"15809",302000,1,"0",0,4,0,47.5526,-122.287,5000,"Seattle",222.5,68,"0"
"15810",495000,2,"0",0,3,550,47.6302,-122.344,1280,"Seattle",146.666666666667,3,"0"
"15811",504500,3,"0",2,3,180,47.6523,-122.346,1290,"Seattle",252.307692307692,17,"0"
"15812",555000,1.5,"0",0,3,150,47.6893,-122.365,4800,"Seattle",321.481481481481,97,"0"
"15813",1550000,2,"0",0,5,630,47.6598,-122.273,5000,"Seattle",309.411764705882,78,"0"
"15814",550000,1,"0",0,3,480,47.5645,-122.397,5750,"Seattle",227.272727272727,68,"0"
"15815",721000,1,"0",0,4,1060,47.6986,-122.297,8340,"Seattle",174.285714285714,61,"0"
"15816",1518630,1.5,"0",0,3,1320,47.638,-122.362,3600,"Seattle",251.891891891892,108,"1"
"15817",458000,1,"0",0,4,800,47.7278,-122.287,8148,"Seattle",203.333333333333,58,"0"
"15818",280000,1,"0",0,3,0,47.4493,-122.171,7574,"Renton",287.5,56,"0"
"15819",628000,1,"0",0,4,940,47.6786,-122.317,3060,"Seattle",148.148148148148,104,"0"
"15820",295000,1,"0",0,4,700,47.4346,-122.171,8301,"Renton",226.086956521739,47,"0"
"15821",435000,1,"0",0,5,0,47.6892,-122.393,4653,"Seattle",187.5,68,"0"
"15822",3e+05,1,"0",0,3,420,47.5069,-122.367,8640,"Seattle",173.913043478261,36,"0"
"15823",208500,1,"0",0,4,0,47.3107,-121.999,6160,"Black Diamond",220,109,"0"
"15824",930000,1,"0",0,3,0,47.7078,-122.019,6908,"Redmond",487.272727272727,9,"0"
"15825",316000,1,"0",0,3,0,47.5633,-122.288,3500,"Seattle",172,109,"0"
"15826",249900,1,"0",0,4,0,47.3694,-122.083,8067,"Kent",218.333333333333,25,"0"
"15827",675000,2,"0",0,4,240,47.6004,-122.292,4000,"Seattle",246.4,26,"0"
"15828",447000,2,"0",0,3,0,47.5662,-122.017,4756,"Issaquah",230.4,30,"0"
"15829",675000,1.5,"0",0,3,0,47.6088,-122.294,3817,"Seattle",251.666666666667,110,"1"
"15830",546000,3,"0",0,3,520,47.5928,-122.295,1201,"Seattle",210.666666666667,7,"0"
"15831",310000,3,"0",0,3,0,47.7337,-122.343,1608,"Seattle",218.333333333333,12,"0"
"15832",190000,1,"0",0,3,400,47.5035,-122.259,6120,"Seattle",176,54,"0"
"15833",650000,1,"0",0,3,0,47.5827,-122.195,8114,"Bellevue",240,64,"0"
"15834",585000,2,"0",0,3,610,47.6207,-122.297,3201,"Seattle",173.846153846154,20,"0"
"15835",1430800,2,"0",0,3,0,47.6906,-122.213,8400,"Kirkland",388,12,"0"
"15836",565000,1,"0",0,3,0,47.6346,-122.045,12760,"Sammamish",333.333333333333,32,"0"
"15837",174900,1.5,"0",0,2,0,47.5279,-122.318,5880,"Seattle",220,89,"0"
"15838",360000,3,"0",0,3,0,47.711,-122.32,1180,"Seattle",220.96,8,"0"
"15839",234000,1,"0",0,3,0,47.7758,-122.301,9624,"Seattle",192,62,"0"
"15840",315000,2,"0",0,3,0,47.3709,-122.125,5046,"Kent",338.461538461538,11,"0"
"15841",225000,1,"0",0,3,0,47.3397,-122.291,7920,"Auburn",250,48,"0"
"15842",370000,1,"0",0,4,530,47.7714,-122.256,13600,"Kenmore",336.363636363636,54,"0"
"15843",606000,1,"0",0,3,500,47.6718,-122.359,4017,"Seattle",200,68,"0"
"15844",272500,1,"0",0,4,0,47.4273,-122.147,8330,"Renton",235,32,"0"
"15845",475000,1,"0",0,3,720,47.6855,-122.291,4080,"Seattle",166.95652173913,23,"0"
"15846",270000,1,"0",0,4,0,47.4666,-122.072,13680,"Renton",300,47,"0"
"15847",624000,1,"0",0,3,1270,47.5523,-122.379,6350,"Seattle",213.333333333333,54,"0"
"15848",355000,1.5,"0",0,3,0,47.76,-122.349,6490,"Seattle",300.869565217391,61,"0"
"15849",345000,1,"0",0,3,0,47.7027,-122.346,3844,"Seattle",192,43,"0"
"15850",342000,2,"0",0,3,0,47.3273,-122.173,7378,"Auburn",317.333333333333,22,"0"
"15851",221347,1,"0",0,3,790,47.4927,-122.248,6655,"Seattle",131.666666666667,71,"0"
"15852",330000,2,"0",0,3,0,47.4615,-122.214,4795,"Renton",287.692307692308,15,"0"
"15853",279000,1,"0",0,4,340,47.2202,-121.993,13000,"Enumclaw",196,38,"0"
"15854",850000,1.5,"0",0,4,800,47.6559,-122.338,4560,"Seattle",218.75,115,"0"
"15855",746000,1,"0",0,4,810,47.5995,-122.198,11761,"Bellevue",191.304347826087,63,"0"
"15856",478000,1,"0",0,3,600,47.627,-122.345,2221,"Seattle",120,91,"1"
"15857",820000,1.5,"0",0,5,0,47.682,-122.347,3150,"Seattle",312.258064516129,110,"0"
"15858",887000,2,"0",2,4,530,47.7745,-122.368,7947,"Seattle",411.666666666667,73,"0"
"15859",159000,1,"0",0,4,0,47.2861,-122.253,9997,"Auburn",272,62,"0"
"15860",812000,2,"0",0,3,0,47.6916,-122.37,5000,"Seattle",302.666666666667,1,"0"
"15861",242000,2,"0",0,4,0,47.3149,-122.386,9024,"Federal Way",233.333333333333,40,"0"
"15862",399888,1.5,"0",0,4,800,47.5108,-122.366,9719,"Seattle",261.666666666667,67,"0"
"15863",289000,2,"0",0,4,0,47.3604,-122.089,6801,"Kent",267.2,25,"0"
"15864",345000,1,"0",0,3,0,47.6902,-122.387,4240,"Seattle",270,75,"0"
"15865",874950,1,"0",0,3,0,47.6902,-122.387,4240,"Seattle",270,75,"0"
"15866",875000,1,"0",0,5,1000,47.6685,-122.335,4280,"Seattle",189.62962962963,98,"0"
"15867",535000,1,"0",0,4,1280,47.6681,-122.368,4000,"Seattle",196.923076923077,71,"0"
"15868",770126,1,"0",0,3,960,47.6035,-122.206,9348,"Bellevue",184.516129032258,36,"0"
"15869",710000,1,"0",0,5,1000,47.5678,-122.128,9672,"Bellevue",249.333333333333,47,"0"
"15870",465000,1,"0",2,3,650,47.5667,-122.372,4800,"Seattle",149.565217391304,90,"1"
"15871",359000,1,"0",0,4,0,47.7659,-122.341,8038,"Seattle",382.608695652174,63,"0"
"15872",151000,1,"0",0,3,0,47.5323,-122.347,4120,"Seattle",192,66,"0"
"15873",820000,2,"0",0,3,0,47.5422,-122.132,9707,"Bellevue",456.923076923077,21,"0"
"15874",160000,1,"0",0,4,0,47.3018,-122.378,7080,"Federal Way",174.545454545455,45,"0"
"15875",535000,1.5,"0",0,4,0,47.6771,-122.397,5000,"Seattle",210.37037037037,70,"0"
"15876",365000,1,"0",0,3,500,47.7722,-122.312,10240,"Seattle",208,40,"0"
"15877",708000,2,"0",0,3,0,47.597,-121.979,5788,"Sammamish",412,10,"0"
"15878",215000,1,"0",0,4,0,47.3724,-122.277,8400,"Kent",240,48,"0"
"15879",390000,2,"0",0,5,0,47.4833,-122.157,6533,"Renton",342.666666666667,57,"0"
"15880",570000,1,"0",0,4,0,47.686,-122.304,5467,"Seattle",255,78,"0"
"15881",383000,1,"0",0,3,0,47.7527,-122.082,13430,"Woodinville",260.869565217391,38,"0"
"15882",370000,2,"0",0,3,0,47.3509,-122.165,5880,"Kent",311.25,10,"0"
"15883",454000,2,"0",0,3,0,47.7247,-121.959,9742,"Duvall",405.333333333333,15,"0"
"15884",371000,1,"0",0,3,0,47.5241,-122.199,7000,"Renton",250.37037037037,38,"0"
"15885",530000,1,"0",0,3,0,47.6353,-122.123,10350,"Bellevue",248.695652173913,56,"0"
"15886",608000,1,"0",0,4,1090,47.7496,-122.201,15300,"Bothell",180.645161290323,32,"0"
"15887",450000,1,"0",0,5,0,47.713,-122.284,7200,"Seattle",234.782608695652,61,"0"
"15888",225000,1,"0",0,4,510,47.3174,-122.18,8400,"Auburn",191.304347826087,37,"0"
"15889",660000,2,"0",0,3,0,47.7446,-122.193,12500,"Bothell",367.692307692308,24,"0"
"15890",299000,1,"0",0,5,0,47.4818,-122.094,13173,"Renton",205.217391304348,53,"0"
"15891",530000,3,"0",0,3,0,47.6538,-122.356,1312,"Seattle",240,8,"0"
"15892",680000,1,"0",0,5,450,47.6599,-122.396,4400,"Seattle",207.692307692308,45,"0"
"15893",199900,1,"0",0,5,0,47.2664,-122.256,9840,"Auburn",265.185185185185,71,"0"
"15894",224000,1,"0",0,3,700,47.5003,-122.26,7300,"Seattle",184.347826086957,52,"0"
"15895",244000,1,"0",0,4,100,47.4031,-122.201,12734,"Kent",250.434782608696,35,"0"
"15896",485000,1,"0",0,5,400,47.687,-122.391,3880,"Seattle",127.407407407407,97,"0"
"15897",330000,2,"0",0,3,0,47.3824,-122.207,7300,"Kent",298.666666666667,21,"0"
"15898",509000,1.5,"0",0,3,600,47.6472,-122.362,3810,"Seattle",147.142857142857,100,"1"
"15899",440000,2,"0",0,3,0,47.5123,-122.151,7274,"Renton",313.333333333333,26,"0"
"15900",244000,1,"0",0,3,0,47.2073,-122.012,8587,"Enumclaw",225,17,"0"
"15901",399700,1,"0",0,4,450,47.5534,-122.365,4800,"Seattle",128.888888888889,85,"0"
"15902",519000,1.5,"0",0,4,700,47.6696,-122.372,1438,"Seattle",166.666666666667,105,"0"
"15903",211000,1,"0",0,3,1050,47.476,-122.292,10033,"Seattle",175,56,"0"
"15904",410000,2,"0",0,3,0,47.6022,-122.021,3011,"Sammamish",281.538461538462,16,"0"
"15905",750000,2,"0",0,3,600,47.678,-122.375,5000,"Seattle",291.428571428571,66,"0"
"15906",133400,1,"0",0,4,0,47.3036,-122.363,2550,"Federal Way",180,37,"0"
"15907",240000,1,"0",0,3,0,47.2056,-121.994,10546,"Enumclaw",258.833333333333,115,"1"
"15908",539000,2,"0",0,3,140,47.6743,-122.142,2856,"Redmond",241.538461538462,10,"0"
"15909",465000,1,"0",0,3,0,47.676,-122.288,5080,"Seattle",230.909090909091,65,"0"
"15910",620000,2,"0",0,3,0,47.6884,-122.044,3849,"Redmond",405.333333333333,12,"0"
"15911",429950,1,"0",0,5,0,47.7441,-122.357,9282,"Seattle",248.695652173913,53,"0"
"15912",296475,2,"0",0,3,0,47.3842,-122.04,4237,"Maple Valley",233.846153846154,11,"0"
"15913",330000,1,"0",0,3,720,47.7607,-122.329,9450,"Seattle",157.142857142857,53,"0"
"15914",445000,1,"0",0,3,530,47.7072,-122.164,11250,"Redmond",203.2,36,"0"
"15915",846000,2,"0",1,3,650,47.5554,-122.267,4000,"Seattle",250.909090909091,1,"0"
"15916",725000,1,"0",1,4,600,47.5607,-122.391,5850,"Seattle",204.444444444444,55,"0"
"15917",369000,2,"0",0,3,0,47.3059,-122.349,8508,"Federal Way",340,26,"0"
"15918",625000,1,"0",0,3,820,47.5924,-122.175,16200,"Bellevue",241.739130434783,57,"0"
"15919",535000,2,"0",0,3,0,47.682,-122.037,4080,"Redmond",353.333333333333,12,"0"
"15920",229950,1,"0",0,5,0,47.307,-122.217,6716,"Auburn",241.538461538462,104,"0"
"15921",229999,1,"0",0,4,0,47.2761,-122.153,7200,"Auburn",227.826086956522,41,"0"
"15922",850000,2,"0",0,3,690,47.6754,-122.315,4160,"Seattle",258.947368421053,104,"1"
"15923",513000,1,"0",0,4,680,47.5764,-122.289,4322,"Seattle",290,101,"0"
"15924",401000,1,"0",0,4,0,47.5631,-122.091,8671,"Issaquah",224,74,"1"
"15925",260000,2,"0",0,3,0,47.511,-122.359,5000,"Seattle",221.538461538462,9,"0"
"15926",525000,1,"0",0,4,0,47.7771,-122.362,9879,"Seattle",296.774193548387,65,"0"
"15927",470000,1,"0",0,4,700,47.537,-122.178,8744,"Renton",182.666666666667,38,"0"
"15928",205000,1,"0",0,3,480,47.4174,-122.316,7515,"Seattle",144.615384615385,53,"0"
"15929",620000,1,"0",0,4,440,47.5613,-122.083,8402,"Issaquah",251.2,36,"0"
"15930",229000,1,"0",0,3,0,47.5122,-122.357,2500,"Seattle",218.181818181818,36,"0"
"15931",445000,1,"0",0,3,290,47.7001,-122.309,6892,"Seattle",172,75,"0"
"15932",215000,1,"0",0,3,0,47.4971,-122.282,9200,"Seattle",310,48,"0"
"15933",504975,2,"0",0,3,0,47.7132,-122.034,4780,"Redmond",345.454545454545,10,"0"
"15934",495000,2,"0",0,3,0,47.7628,-122.168,9687,"Bothell",324.137931034483,35,"0"
"15935",205000,1,"0",0,4,0,47.3732,-122.116,6660,"Kent",224,39,"0"
"15936",586000,1,"0",0,3,0,47.7026,-122.285,7616,"Seattle",266.206896551724,47,"0"
"15937",779950,1,"0",0,3,0,47.7094,-122.024,7395,"Redmond",487.272727272727,13,"0"
"15938",557000,2,"0",0,4,0,47.6204,-122.044,11315,"Sammamish",394.074074074074,32,"0"
"15939",610000,1,"0",2,4,980,47.5818,-122.296,6000,"Seattle",168.275862068966,57,"0"
"15940",405000,1.5,"0",0,5,0,47.72,-122.318,7271,"Seattle",183.636363636364,62,"0"
"15941",320000,2,"0",0,3,0,47.4379,-122.192,8480,"Renton",318.620689655172,35,"0"
"15942",356000,1,"0",0,3,0,47.5524,-122.27,5150,"Seattle",184,45,"0"
"15943",794500,1.5,"0",0,4,1100,47.6771,-122.319,3090,"Seattle",214.444444444444,102,"0"
"15944",349000,1,"0",0,3,0,47.4815,-122.152,9398,"Renton",276.521739130435,27,"0"
"15945",193000,1,"0",0,4,0,47.2819,-122.224,10761,"Auburn",192,53,"0"
"15946",7e+05,2,"0",1,3,800,47.6208,-122.093,16150,"Bellevue",261.818181818182,38,"0"
